time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,0.0243963225581,-0.0417286792423,1.87088589332,6.23575002855,6.26457311585,0.0,0.103614198351,-0.173760164948,2.80851110265,-0.116080411561,0.0114130296559,0.0,485.7488451974301,485.45305816379306,484.9378555804242,484.1583882412092
1.3200000000000007,0.0310454472902,-0.0532937364154,2.04510248134,6.22860079495,6.26532845443,0.0,0.117930871441,-0.212530569985,2.99818606707,-0.126137189494,0.0148428072516,0.0,471.5897387964366,471.8544565468756,472.8347062711877,472.04737863711614
1.3800000000000008,0.0385206930966,-0.0673103888339,2.22990244128,6.22102847877,6.26651674359,0.0,0.131118207103,-0.255509182125,3.16132222223,-0.126341638675,0.0282338345742,0.0,464.82029789055167,465.86849298872045,465.1779454856374,465.14820457466476
1.4400000000000008,0.0467143918075,-0.083911398921,2.42188154206,6.21326572377,6.26844246089,0.0,0.141821378764,-0.298598899957,3.23771276283,-0.136268641479,0.0388734887054,0.0,439.1861349765822,440.0681255214351,439.7647453344172,438.92604695752254
1.5000000000000009,0.0554930784815,-0.103173053249,2.61728905366,6.20496626596,6.27078848309,0.0,0.150581483614,-0.344212630051,3.275699314,-0.142784432229,0.0395502002767,0.0,428.16523263666284,428.2236277796226,427.4746937132553,426.90044178900735
1.560000000000001,0.0647597287228,-0.125374077597,2.81553182925,6.1966805786,6.27310030879,0.0,0.15807945104,-0.396612036241,3.33215365435,-0.13007193473,0.0364091956563,0.0,434.86827139644544,434.6058381082185,432.8943980350283,433.9445096368748
1.620000000000001,0.0744460637655,-0.151005052024,3.01860205918,6.18910523239,6.27500000272,0.0,0.164581850813,-0.458514470922,3.43645971884,-0.119552802732,0.01989589537,0.0,450.88002108494965,449.54421633901956,448.9003063126982,449.7387130366238
1.680000000000001,0.0845068502759,-0.180748036535,3.2304475433,6.18160429436,6.27604566861,0.0,0.170642483454,-0.533702344928,3.62437482807,-0.139117821684,0.0119680421119,0.0,476.51934550034,475.91281606091366,476.37309486263604,474.8612355315046
1.740000000000001,0.0948860237834,-0.214848981473,3.45032956979,6.17349439626,6.27668130312,0.0,0.175260011394,-0.603782573187,3.70465651659,-0.128251343576,0.0076933714347,0.0,442.8596330626188,442.5077443694219,445.9182992392953,446.7882785699714
1.8000000000000012,0.105518646869,-0.253114073226,3.67320783127,6.16628675058,6.27706585817,0.0,0.179121334549,-0.672381321394,3.72444908635,-0.107486487798,0.00370859999045,0.0,425.81552325919307,425.47438092133143,425.05538302228086,426.81731543376645
1.8600000000000012,0.116401845636,-0.296114638948,3.90139678277,6.15974389493,6.27736784044,0.0,0.183618969303,-0.761625384866,3.88120333044,-0.112365315041,0.00755853183944,0.0,469.3035792918464,469.60223642812815,469.1450230472972,468.75621207598357
1.9200000000000013,0.12751046995,-0.343821086155,4.13261465548,6.15339046173,6.27765421533,0.0,0.186639047766,-0.8291298399,3.8261445711,-0.0953605219493,-0.00147928446371,0.0,402.3125156784269,401.49321273983753,401.6584700124222,403.1865601448478
1.9800000000000013,0.138797402892,-0.395682438927,4.36055051261,6.1478219885,6.27750959034,0.0,0.189601937972,-0.900054930466,3.77180067295,-0.0881405838085,-0.00434105316537,0.0,401.8374588994714,401.57797892236425,402.3949105286627,403.0397504008052
2.0400000000000014,0.150285317628,-0.452395316709,4.58890376866,6.14234983065,6.27794154542,0.0,0.19331186743,-0.990868150693,3.8396253309,-0.0981581610985,0.0237191448346,0.0,442.7630086693267,445.06569069742443,442.11386760589727,441.2805626066443
2.1000000000000014,0.161998318189,-0.515133622851,4.82456272859,6.13625912421,6.27918895229,0.0,0.196964135807,-1.10100065137,4.01490903727,-0.109235596136,0.0141732231356,0.0,477.0290415077858,476.29945637416006,476.85673456984443,476.0014939112866
2.1600000000000015,0.173895186764,-0.584296427642,5.06851829235,6.12960207315,6.27960997244,0.0,0.19952365457,-1.20504886684,4.11640902118,-0.114619721044,-0.013831995426,0.0,456.6157736212286,454.37593154461587,456.2674493215683,455.8267839805803
2.2200000000000015,0.185938500494,-0.659644833139,5.31726856455,6.12287308599,6.27883888488,0.0,0.201996736505,-1.30718541958,4.17487360358,-0.107622198121,-0.0109592026469,0.0,443.176445802503,443.41265185168425,443.174617615272,443.73823939825655
2.2800000000000016,0.198151319516,-0.741485530756,5.57092750245,6.1161565837,6.27800723573,0.0,0.20517182323,-1.42145126303,4.27983203009,-0.122388909065,-0.0204078337404,0.0,459.074247672527,458.3239457555861,459.5211670393473,458.3381481859197
2.3400000000000016,0.210559271631,-0.829859058795,5.82809568705,6.10875396977,6.27658537958,0.0,0.20854466473,-1.52498466134,4.29218827831,-0.125427790398,-0.0312571485682,0.0,430.64340670672743,429.7245104480169,431.0897744278303,430.81855244525997
2.4000000000000017,0.22320478876,-0.924774883361,6.08706408948,6.10080149324,6.27525205559,0.0,0.213120214142,-1.6395693993,4.33967155353,-0.153153911865,-0.0084778324165,0.0,442.508393063769,444.3797034038768,442.846182585983,440.542424592393
2.4600000000000017,0.236112401719,-1.02595146352,6.34468206396,6.0916479331,6.27474649838,0.0,0.217173467675,-1.73372812387,4.2477164678,-0.151397387213,-0.00832239584286,0.0,396.02815591058385,396.0425648089274,396.41267481406135,396.5490466218429
2.520000000000002,0.249278128027,-1.13308129486,6.59758988748,6.08288786287,6.27410605769,0.0,0.221729801975,-1.83801035354,4.18253792668,-0.136957956351,-0.0158493184539,0.0,404.7107117147724,404.0326836884122,406.0146709198113,407.28596408036833
2.580000000000002,0.262759997799,-1.24728399315,6.84985848203,6.07490615327,6.27293829051,0.0,0.227763109412,-1.96947454995,4.22595210947,-0.126150763487,-0.0278990029669,0.0,442.31383975223076,441.32028203019337,441.98878676491995,442.8622133676859
2.640000000000002,0.276578726397,-1.36854327816,7.10005849921,6.06733754484,6.27153533792,0.0,0.232974922597,-2.07313959952,4.11422847526,-0.126128913509,-0.0156093011332,0.0,389.6499135827606,390.79714605732073,389.4621187122472,389.4472092492183
2.700000000000002,0.290834977842,-1.49807214536,7.35228897274,6.05971630651,6.27055242435,0.0,0.242334482883,-2.24520489642,4.29239396927,-0.128864569857,-0.0179735841255,0.0,484.357295588187,484.1795513886485,484.81098434256114,484.59212352355104
2.760000000000002,0.305663221448,-1.63787900094,7.61415695269,6.05179078087,6.26951169622,0.0,0.252047906917,-2.41574323025,4.43556657762,-0.139478228849,-0.0161180017728,0.0,476.0235241523707,476.16561009830485,476.7143027047679,475.88766061613984
2.820000000000002,0.321129445817,-1.78869434028,7.88705700453,6.04335076098,6.2700988815,0.0,0.263469725295,-2.61221979418,4.65968027006,-0.14315432541,0.0375731824479,0.0,500.40240706707596,504.2960979951161,501.77021850227686,501.48730790533523
2.880000000000002,0.337157193907,-1.94969578657,8.16595953875,6.03505026478,6.27293949664,0.0,0.270561064096,-2.75523308892,4.63677546352,-0.130137990576,0.0619338911943,0.0,428.102604289206,430.17211794509967,427.06925317442875,428.159525395975
2.940000000000002,0.353549954241,-2.11928707706,8.4428936676,6.02736886366,6.2773431152,0.0,0.275516716321,-2.89849667488,4.59415967918,-0.124101927125,0.089821856382,0.0,420.5420767506557,422.95545148972104,422.6870038965826,423.19104984465446
3.000000000000002,0.370179420743,-2.29861285242,8.72103769316,6.01939257174,6.28284386216,0.0,0.278232265294,-3.07969659273,4.67647948424,-0.163547116621,0.0951541310314,0.0,463.25781181131913,463.68364238632256,465.39985108455267,462.28498330125245
3.0600000000000023,0.386858265391,-2.48786894419,8.99992988498,6.00927801393,0.00498351506464,0.0,0.277270347193,-3.22969439123,4.61968079071,-0.181219525201,0.0711484759812,0.0,421.4213204195752,419.3476391729571,420.1122652269634,418.54738181372113
3.1200000000000023,0.403376055686,-2.68716702585,9.27841143023,5.99874316988,0.00976915522112,0.0,0.272878419519,-3.4145098546,4.66222129842,-0.166198268659,0.0929979281827,0.0,453.4587920737469,455.21565697482816,452.295044678817,453.47413970797237
3.1800000000000024,0.419493139585,-2.89875792731,9.56274708107,5.98861612072,0.0154155967052,0.0,0.263723435226,-3.6393969827,4.81421063603,-0.174526040888,0.0962371830562,0.0,488.84366798234583,489.091634824185,489.8531818872931,489.20894487695915
